CNPJ_FUNDO_CLASSE,Lista,Forma_Condominio,Tipo_Classe,Situacao,Data_Registro,Data_Inicio,Patrimonio_Liquido
62214375000101,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-08-13,2025-08-11,17117622.31
11308040000111,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-06-20,2025-06-20,94973493.05
57136671000100,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-03,2024-09-03,130841997.11
57010267000187,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-26,2024-08-26,23609125.14
56504692000160,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-12,2024-08-12,150649117.39
55140544000140,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-15,2024-05-15,87154468.23
55196480000108,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-20,2024-05-20,14273036.67
57009772000101,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-26,2024-08-26,23735422.8
56951691000163,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-21,2024-08-21,12656282.12
57439066000108,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-25,2024-09-25,40493625.6
55912709000155,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-07-12,2024-07-12,204746388.88
40897052000127,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-04-23,2025-04-23,12626448.15
31248215000150,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-05,2025-05-05,15585167.78
54853793000110,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-04-23,2024-04-23,134754712.16
53074013000171,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2023-12-01,2023-12-01,62386116.42
57536946000194,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-10-02,2024-10-02,23029380.97
57499155000131,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-30,2024-09-30,23835077.72
60222497000114,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-04-02,2025-04-02,22988090.65
46098742000100,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-03-07,2025-03-07,69807373.04
54680816000132,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-04-10,2024-04-10,52919298.07
53413051000101,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-01-08,2024-01-08,22767328.13
54438539000156,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-03-22,2024-03-22,36858300.48
62159099000126,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-08-11,2025-08-11,16536624.61
57400717000148,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-23,2024-09-23,25118122.72
58213245000187,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-11-25,2024-11-13,149363038.13
53313437000141,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2023-12-27,2023-12-27,29272492.44
52234145000150,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-05,2025-05-05,85796781.71
60675392000110,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-05,2025-05-05,94201684.5
62270059000157,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-08-18,2025-08-18,87138972.71
60627132000170,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-04-30,2025-04-30,50219952.09
63138982000100,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-10-10,2025-10-10,28703686.89
54486726000105,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-03-26,2024-03-26,83319634.13
55753823000180,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-07-01,2024-07-01,32684841.54
41373706000186,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-04-14,2025-04-14,66174461.49
57061738000186,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-29,2024-08-29,96326560.42
57790619000164,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-10-22,2024-10-18,70548339.11
55459928000120,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-10,2024-06-10,57726353.13
47457540000162,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-07,2025-05-07,65598728.65
62808255000132,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-09-19,2025-09-18,21800659.05
56052884000182,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-07-23,2024-07-23,54605923.88
62920933000154,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-09-26,2025-09-26,15161721.53
55392723000175,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-04,2024-06-04,43811701.65
62467970000159,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-08-29,2025-08-29,19843899.1
54793790000139,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-04-18,2024-04-18,12087280.36
54391780000177,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-03-19,2024-03-19,13455268.7
56659416000170,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-13,2024-08-13,32925755.35
55538903000112,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-14,2024-06-14,18984121.52
54980234000171,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-02,2024-05-02,40289169.1
55538070000190,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-14,2024-06-14,30440098.59
54976144000107,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-02,2024-05-02,97089430.14
57662228000164,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-10-11,2024-10-11,24985871.73
57473503000100,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-27,2024-09-27,73913263.43
57627579000134,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-10-09,2024-10-09,41494960.01
55052221000103,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-08,2024-05-08,29142229.28
57555037000101,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-10-03,2024-10-03,18267585.41
50868823000101,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-12-20,2024-12-20,30489590.55
58688316000106,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-01-08,2025-01-08,111902486.78
57569203000110,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-10-04,2024-10-04,185601493.99
57473219000125,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-27,2024-09-27,35176670.21
55539367000170,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-14,2024-06-14,24942963.04
55898593000147,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-07-11,2024-07-11,44861420.19
55895324000127,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-07-11,2024-07-11,20940400.04
56154549000195,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-07-30,2024-07-30,13063988.56
56321253000111,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-06,2024-08-06,24613171.89
54904083000172,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-04-26,2024-04-26,68636468.12
54979157000130,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-02,2024-05-02,24436704.08
55539196000189,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-14,2024-06-14,29922312.41
55575472000164,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-18,2024-06-18,86502710.03
57473697000135,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-27,2024-09-27,38207629.97
56879657000125,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-08-16,2024-08-16,30003879.93
55574617000102,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-06-18,2024-06-18,14749611.63
54228000000172,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-03-07,2024-03-07,28798786.43
58174371000170,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-11-21,2024-11-21,51286096.42
59332047000103,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-02-06,2025-02-05,51864145.04
63406682000157,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-10-28,2025-10-24,73714028.73
61944886000116,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-07-28,2025-07-28,87980741.51
47730898000117,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-20,2025-05-20,94865861.51
54005088000163,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-02-21,2024-02-21,82904059.92
44212650000176,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-05,2025-05-05,79783973.1
64073126000179,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-12-16,2025-12-11,7089865.48
54381707000114,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-03-19,2024-03-19,37194607.29
32044389000163,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-03-24,2025-03-24,149555693.23
63918203000181,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-12-03,2025-11-27,162980250.97
60775750000167,12431,,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-05-12,2025-05-09,37617254.11
57474374000166,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-09-27,2024-09-27,26627097.22
54996960000182,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-03,2024-05-03,14718536.59
52342478000101,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2023-10-09,2023-10-09,10596115.03
55111474000100,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-13,2024-05-13,22206207.97
63211828000109,12431,Aberto,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2025-10-15,2025-10-15,20260834.74
54997138000136,12431,Fechado,Classes de Cotas de Fundos FIF,Em Funcionamento Normal,2024-05-03,2024-05-03,110907600.05
